"counter","size","memtype","temp","opt","value"
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2,83364113
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.double,85071457
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.stride,135337857
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2,113573541
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.double,84363428
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.stride,140376048
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2,2069812937
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.double,2876620677
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.stride,6510217760
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2,2745162569
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.double,2638833830
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.stride,9964963039
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2,3945741
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.double,3420677
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.stride,4206921
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2,215601
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.double,209492
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.stride,503590
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2,3520520
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.double,3645993
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.stride,4230523
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2,3203350
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.double,3664438
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.stride,4079593
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2,15000708718
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.double,15925182127
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.stride,33584162540
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2,15443993134
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.double,16040815747
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.stride,33597332284
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2,407943464510
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.double,409563847070
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.stride,427409908569
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2,18885116138
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.double,19201203711
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.stride,44808889986
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2,407945938514
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.double,409573874814
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.stride,427412352906
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2,407250012033
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.double,403595232993
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.stride,427046066737
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2,3862001207
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.double,4002380500
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.stride,10801889815
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2,4054770342
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.double,4483019473
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.stride,10152354538
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2,407429890132
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.double,409015375236
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.stride,427891994753
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2,19115690533
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.double,19706415074
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.stride,45460574933
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2,407412442304
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.double,408986555267
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.stride,427776220928
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2,406748448945
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.double,409167417533
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.stride,427476977937
L1-DCACHE-LOADS,huge,wb,t,O2,1966090248
L1-DCACHE-LOADS,huge,wb,t,O2.double,1966090213
L1-DCACHE-LOADS,huge,wb,t,O2.stride,1966100139
L1-DCACHE-LOADS,huge,wb,nt,O2,1966090500
L1-DCACHE-LOADS,huge,wb,nt,O2.double,1966090283
L1-DCACHE-LOADS,huge,wb,nt,O2.stride,1966100251
L1-DCACHE-LOADS,huge,wc,t,O2,1966202574
L1-DCACHE-LOADS,huge,wc,t,O2.double,1966202515
L1-DCACHE-LOADS,huge,wc,t,O2.stride,1966209317
L1-DCACHE-LOADS,huge,wc,nt,O2,1966092316
L1-DCACHE-LOADS,huge,wc,nt,O2.double,1966091861
L1-DCACHE-LOADS,huge,wc,nt,O2.stride,1966106005
L1-DCACHE-LOADS,huge,unc,t,O2,1966202375
L1-DCACHE-LOADS,huge,unc,t,O2.double,1966202552
L1-DCACHE-LOADS,huge,unc,t,O2.stride,1966209009
L1-DCACHE-LOADS,huge,unc,nt,O2,1966202529
L1-DCACHE-LOADS,huge,unc,nt,O2.double,1966200660
L1-DCACHE-LOADS,huge,unc,nt,O2.stride,1966209490
L1-DCACHE-LOADS,small,wb,t,O2,1966082975
L1-DCACHE-LOADS,small,wb,t,O2.double,1966083087
L1-DCACHE-LOADS,small,wb,t,O2.stride,1966085656
L1-DCACHE-LOADS,small,wb,nt,O2,1966083514
L1-DCACHE-LOADS,small,wb,nt,O2.double,1966083003
L1-DCACHE-LOADS,small,wb,nt,O2.stride,1966085712
L1-DCACHE-LOADS,small,wc,t,O2,1966202370
L1-DCACHE-LOADS,small,wc,t,O2.double,1966202388
L1-DCACHE-LOADS,small,wc,t,O2.stride,1966209080
L1-DCACHE-LOADS,small,wc,nt,O2,1966087316
L1-DCACHE-LOADS,small,wc,nt,O2.double,1966087892
L1-DCACHE-LOADS,small,wc,nt,O2.stride,1966098831
L1-DCACHE-LOADS,small,unc,t,O2,1966202706
L1-DCACHE-LOADS,small,unc,t,O2.double,1966202258
L1-DCACHE-LOADS,small,unc,t,O2.stride,1966208956
L1-DCACHE-LOADS,small,unc,nt,O2,1966202276
L1-DCACHE-LOADS,small,unc,nt,O2.double,1966200742
L1-DCACHE-LOADS,small,unc,nt,O2.stride,1966208890
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2,985006737
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.double,985006202
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.stride,1970016593
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2,985005377
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.double,985006996
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.stride,1970012648
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2,1926500
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.double,1926967
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.stride,3947933
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2,1938022
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.double,1937640
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.stride,3877585
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2,1926501
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.double,1925946
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.stride,3996581
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2,1926383
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.double,1955221
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.stride,3967111
L1-DCACHE-LOAD-MISSES,small,wb,t,O2,984979983
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.double,984981337
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.stride,1969962663
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2,984978566
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.double,984979503
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.stride,1969960289
L1-DCACHE-LOAD-MISSES,small,wc,t,O2,457787
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.double,440062
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.stride,720156
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2,30469
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.double,28579
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.stride,76336
L1-DCACHE-LOAD-MISSES,small,unc,t,O2,430796
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.double,465859
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.stride,509114
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2,460142
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.double,409442
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.stride,659631
PAPI_L2_DCM,huge,wb,t,O2,985004128
PAPI_L2_DCM,huge,wb,t,O2.double,985004341
PAPI_L2_DCM,huge,wb,t,O2.stride,1970008593
PAPI_L2_DCM,huge,wb,nt,O2,985004380
PAPI_L2_DCM,huge,wb,nt,O2.double,985003958
PAPI_L2_DCM,huge,wb,nt,O2.stride,1970008523
PAPI_L2_DCM,huge,wc,t,O2,1924752
PAPI_L2_DCM,huge,wc,t,O2.double,1924030
PAPI_L2_DCM,huge,wc,t,O2.stride,3847054
PAPI_L2_DCM,huge,wc,nt,O2,1920575
PAPI_L2_DCM,huge,wc,nt,O2.double,1920655
PAPI_L2_DCM,huge,wc,nt,O2.stride,3840775
PAPI_L2_DCM,huge,unc,t,O2,1924641
PAPI_L2_DCM,huge,unc,t,O2.double,1923829
PAPI_L2_DCM,huge,unc,t,O2.stride,3847013
PAPI_L2_DCM,huge,unc,nt,O2,1923794
PAPI_L2_DCM,huge,unc,nt,O2.double,1924539
PAPI_L2_DCM,huge,unc,nt,O2.stride,3846959
PAPI_L2_DCM,small,wb,t,O2,984977009
PAPI_L2_DCM,small,wb,t,O2.double,984977537
PAPI_L2_DCM,small,wb,t,O2.stride,1969953740
PAPI_L2_DCM,small,wb,nt,O2,984977359
PAPI_L2_DCM,small,wb,nt,O2.double,984976769
PAPI_L2_DCM,small,wb,nt,O2.stride,1969953122
PAPI_L2_DCM,small,wc,t,O2,1826
PAPI_L2_DCM,small,wc,t,O2.double,1595
PAPI_L2_DCM,small,wc,t,O2.stride,3430
PAPI_L2_DCM,small,wc,nt,O2,540
PAPI_L2_DCM,small,wc,nt,O2.double,457
PAPI_L2_DCM,small,wc,nt,O2.stride,534
PAPI_L2_DCM,small,unc,t,O2,1233
PAPI_L2_DCM,small,unc,t,O2.double,2479
PAPI_L2_DCM,small,unc,t,O2.stride,1463
PAPI_L2_DCM,small,unc,nt,O2,1481
PAPI_L2_DCM,small,unc,nt,O2.double,1663
PAPI_L2_DCM,small,unc,nt,O2.stride,2189
PAPI_L2_DCR,huge,wb,t,O2,985006339
PAPI_L2_DCR,huge,wb,t,O2.double,985005896
PAPI_L2_DCR,huge,wb,t,O2.stride,1970013742
PAPI_L2_DCR,huge,wb,nt,O2,985005555
PAPI_L2_DCR,huge,wb,nt,O2.double,985006810
PAPI_L2_DCR,huge,wb,nt,O2.stride,1970014414
PAPI_L2_DCR,huge,wc,t,O2,1928572
PAPI_L2_DCR,huge,wc,t,O2.double,1925695
PAPI_L2_DCR,huge,wc,t,O2.stride,3961546
PAPI_L2_DCR,huge,wc,nt,O2,1938098
PAPI_L2_DCR,huge,wc,nt,O2.double,1937562
PAPI_L2_DCR,huge,wc,nt,O2.stride,3877450
PAPI_L2_DCR,huge,unc,t,O2,1926122
PAPI_L2_DCR,huge,unc,t,O2.double,1927251
PAPI_L2_DCR,huge,unc,t,O2.stride,3967228
PAPI_L2_DCR,huge,unc,nt,O2,1926612
PAPI_L2_DCR,huge,unc,nt,O2.double,1926834
PAPI_L2_DCR,huge,unc,nt,O2.stride,3964331
PAPI_L2_DCR,small,wb,t,O2,984979907
PAPI_L2_DCR,small,wb,t,O2.double,984979883
PAPI_L2_DCR,small,wb,t,O2.stride,1969964786
PAPI_L2_DCR,small,wb,nt,O2,984978362
PAPI_L2_DCR,small,wb,nt,O2.double,984978828
PAPI_L2_DCR,small,wb,nt,O2.stride,1969959234
PAPI_L2_DCR,small,wc,t,O2,437836
PAPI_L2_DCR,small,wc,t,O2.double,469059
PAPI_L2_DCR,small,wc,t,O2.stride,648724
PAPI_L2_DCR,small,wc,nt,O2,32129
PAPI_L2_DCR,small,wc,nt,O2.double,35962
PAPI_L2_DCR,small,wc,nt,O2.stride,68397
PAPI_L2_DCR,small,unc,t,O2,457207
PAPI_L2_DCR,small,unc,t,O2.double,449495
PAPI_L2_DCR,small,unc,t,O2.stride,603733
PAPI_L2_DCR,small,unc,nt,O2,432918
PAPI_L2_DCR,small,unc,nt,O2.double,494641
PAPI_L2_DCR,small,unc,nt,O2.stride,630578
PAPI_L3_TCM,huge,wb,t,O2,984986570
PAPI_L3_TCM,huge,wb,t,O2.double,984981642
PAPI_L3_TCM,huge,wb,t,O2.stride,1969963735
PAPI_L3_TCM,huge,wb,nt,O2,984982071
PAPI_L3_TCM,huge,wb,nt,O2.double,984981866
PAPI_L3_TCM,huge,wb,nt,O2.stride,1969963878
PAPI_L3_TCM,huge,wc,t,O2,147605
PAPI_L3_TCM,huge,wc,t,O2.double,152794
PAPI_L3_TCM,huge,wc,t,O2.stride,153442
PAPI_L3_TCM,huge,wc,nt,O2,2506
PAPI_L3_TCM,huge,wc,nt,O2.double,2561
PAPI_L3_TCM,huge,wc,nt,O2.stride,70508
PAPI_L3_TCM,huge,unc,t,O2,443895
PAPI_L3_TCM,huge,unc,t,O2.double,165746
PAPI_L3_TCM,huge,unc,t,O2.stride,142703
PAPI_L3_TCM,huge,unc,nt,O2,158476
PAPI_L3_TCM,huge,unc,nt,O2.double,152839
PAPI_L3_TCM,huge,unc,nt,O2.stride,138401
PAPI_L3_TCM,small,wb,t,O2,213651238
PAPI_L3_TCM,small,wb,t,O2.double,189377566
PAPI_L3_TCM,small,wb,t,O2.stride,382268428
PAPI_L3_TCM,small,wb,nt,O2,190741135
PAPI_L3_TCM,small,wb,nt,O2.double,198240007
PAPI_L3_TCM,small,wb,nt,O2.stride,435918625
PAPI_L3_TCM,small,wc,t,O2,953
PAPI_L3_TCM,small,wc,t,O2.double,543
PAPI_L3_TCM,small,wc,t,O2.stride,528
PAPI_L3_TCM,small,wc,nt,O2,35
PAPI_L3_TCM,small,wc,nt,O2.double,388
PAPI_L3_TCM,small,wc,nt,O2.stride,36
PAPI_L3_TCM,small,unc,t,O2,478
PAPI_L3_TCM,small,unc,t,O2.double,536
PAPI_L3_TCM,small,unc,t,O2.stride,581
PAPI_L3_TCM,small,unc,nt,O2,471
PAPI_L3_TCM,small,unc,nt,O2.double,499
PAPI_L3_TCM,small,unc,nt,O2.stride,1363
PAPI_L3_TCR,huge,wb,t,O2,985013997
PAPI_L3_TCR,huge,wb,t,O2.double,985009542
PAPI_L3_TCR,huge,wb,t,O2.stride,1970220982
PAPI_L3_TCR,huge,wb,nt,O2,985009655
PAPI_L3_TCR,huge,wb,nt,O2.double,985009516
PAPI_L3_TCR,huge,wb,nt,O2.stride,1970154887
PAPI_L3_TCR,huge,wc,t,O2,1924528
PAPI_L3_TCR,huge,wc,t,O2.double,1924816
PAPI_L3_TCR,huge,wc,t,O2.stride,3847899
PAPI_L3_TCR,huge,wc,nt,O2,1920884
PAPI_L3_TCR,huge,wc,nt,O2.double,1920468
PAPI_L3_TCR,huge,wc,nt,O2.stride,3840092
PAPI_L3_TCR,huge,unc,t,O2,1925028
PAPI_L3_TCR,huge,unc,t,O2.double,1924596
PAPI_L3_TCR,huge,unc,t,O2.stride,3848072
PAPI_L3_TCR,huge,unc,nt,O2,1924832
PAPI_L3_TCR,huge,unc,nt,O2.double,1924624
PAPI_L3_TCR,huge,unc,nt,O2.stride,3847701
PAPI_L3_TCR,small,wb,t,O2,984975964
PAPI_L3_TCR,small,wb,t,O2.double,984976273
PAPI_L3_TCR,small,wb,t,O2.stride,1969952312
PAPI_L3_TCR,small,wb,nt,O2,984976862
PAPI_L3_TCR,small,wb,nt,O2.double,984976997
PAPI_L3_TCR,small,wb,nt,O2.stride,1969974013
PAPI_L3_TCR,small,wc,t,O2,1085
PAPI_L3_TCR,small,wc,t,O2.double,1468
PAPI_L3_TCR,small,wc,t,O2.stride,2393
PAPI_L3_TCR,small,wc,nt,O2,524
PAPI_L3_TCR,small,wc,nt,O2.double,1315
PAPI_L3_TCR,small,wc,nt,O2.stride,1114
PAPI_L3_TCR,small,unc,t,O2,3233
PAPI_L3_TCR,small,unc,t,O2.double,1737
PAPI_L3_TCR,small,unc,t,O2.stride,1449
PAPI_L3_TCR,small,unc,nt,O2,2660
PAPI_L3_TCR,small,unc,nt,O2.double,1263
PAPI_L3_TCR,small,unc,nt,O2.stride,1646
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2,1966090248
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.double,1966090353
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.stride,1966100181
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2,1966090500
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.double,1966090290
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.stride,1966100279
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2,1966202523
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.double,1966202514
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.stride,1966208955
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2,1966092327
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.double,1966091874
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.stride,1966106011
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2,1966202509
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.double,1966202581
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.stride,1966209132
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2,1966202594
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.double,1966201235
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.stride,1966210432
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2,1966083591
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.double,1966083913
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.stride,1966087070
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2,1966084088
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.double,1966084137
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.stride,1966088253
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2,1966202251
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.double,1966202297
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.stride,1966208992
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2,1966087312
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.double,1966087851
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.stride,1966102532
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2,1966202353
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.double,1966202375
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.stride,1966209219
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2,1966202430
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.double,1966200796
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.stride,1966208816
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2,985013500
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.double,985009476
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.stride,1970019116
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2,985008861
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.double,985009667
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.stride,1970018833
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2,1968004698
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.double,1968004440
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.stride,1969928418
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2,1136107973
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.double,1142176205
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.stride,1969972040
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2,1968005087
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.double,1968004706
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.stride,1969927855
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2,1968004294
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.double,1968004689
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.stride,1969927809
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2,984975714
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.double,984975184
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.stride,1969949998
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2,984976614
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.double,984976291
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.stride,1969949828
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2,1966081548
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.double,1966081906
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.stride,1966083090
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2,1134136125
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.double,1139925810
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.stride,1966134001
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2,1966082624
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.double,1966081676
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.stride,1966082253
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2,1966083434
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.double,1966081802
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.stride,1966082878
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2,985003868
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.double,985003959
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.stride,1970008586
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2,985004271
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.double,985002981
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.stride,1970008197
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2,1924223
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.double,1924499
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.stride,3847246
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2,1920659
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.double,1920692
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.stride,3839909
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2,1924194
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.double,1924194
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.stride,3848632
