"name","run.no.in.std.order","run.no","run.no.std.rp","size","overhead","temp","Blocks"
"2699","109",2699,"109.14","11","0","t",".14"
"2700","101",2700,"101.14","3","0","t",".14"
"2701","138",2701,"138.14","12","2","t",".14"
"2702","37",2702,"37.14","9","2","n",".14"
"2703","2",2703,"2.14","2","0","n",".14"
"2704","89",2704,"89.14","5","32","n",".14"
"2705","106",2705,"106.14","8","0","t",".14"
"2706","83",2706,"83.14","13","16","n",".14"
"2707","102",2707,"102.14","4","0","t",".14"
"2708","87",2708,"87.14","3","32","n",".14"
"2709","131",2709,"131.14","5","2","t",".14"
"2710","121",2710,"121.14","9","1","t",".14"
"2711","188",2711,"188.14","6","32","t",".14"
"2712","11",2712,"11.14","11","0","n",".14"
"2713","45",2713,"45.14","3","4","n",".14"
"2714","169",2714,"169.14","1","16","t",".14"
"2715","41",2715,"41.14","13","2","n",".14"
"2716","12",2716,"12.14","12","0","n",".14"
"2717","5",2717,"5.14","5","0","n",".14"
"2718","166",2718,"166.14","12","8","t",".14"
"2719","111",2719,"111.14","13","0","t",".14"
"2720","160",2720,"160.14","6","8","t",".14"
"2721","85",2721,"85.14","1","32","n",".14"
"2722","26",2722,"26.14","12","1","n",".14"
"2723","8",2723,"8.14","8","0","n",".14"
"2724","15",2724,"15.14","1","1","n",".14"
"2725","186",2725,"186.14","4","32","t",".14"
"2726","119",2726,"119.14","7","1","t",".14"
"2727","67",2727,"67.14","11","8","n",".14"
"2728","54",2728,"54.14","12","4","n",".14"
"2729","81",2729,"81.14","11","16","n",".14"
"2730","183",2730,"183.14","1","32","t",".14"
"2731","44",2731,"44.14","2","4","n",".14"
"2732","135",2732,"135.14","9","2","t",".14"
"2733","3",2733,"3.14","3","0","n",".14"
"2734","65",2734,"65.14","9","8","n",".14"
"2735","82",2735,"82.14","12","16","n",".14"
"2736","146",2736,"146.14","6","4","t",".14"
"2737","57",2737,"57.14","1","8","n",".14"
"2738","52",2738,"52.14","10","4","n",".14"
"2739","165",2739,"165.14","11","8","t",".14"
"2740","126",2740,"126.14","14","1","t",".14"
"2741","189",2741,"189.14","7","32","t",".14"
"2742","58",2742,"58.14","2","8","n",".14"
"2743","21",2743,"21.14","7","1","n",".14"
"2744","46",2744,"46.14","4","4","n",".14"
"2745","146",2745,"146.15","6","4","t",".15"
"2746","49",2746,"49.15","7","4","n",".15"
"2747","156",2747,"156.15","2","8","t",".15"
"2748","171",2748,"171.15","3","16","t",".15"
"2749","79",2749,"79.15","9","16","n",".15"
"2750","133",2750,"133.15","7","2","t",".15"
"2751","141",2751,"141.15","1","4","t",".15"
"2752","151",2752,"151.15","11","4","t",".15"
"2753","112",2753,"112.15","14","0","t",".15"
"2754","94",2754,"94.15","10","32","n",".15"
"2755","188",2755,"188.15","6","32","t",".15"
"2756","47",2756,"47.15","5","4","n",".15"
"2757","29",2757,"29.15","1","2","n",".15"
"2758","21",2758,"21.15","7","1","n",".15"
"2759","53",2759,"53.15","11","4","n",".15"
"2760","97",2760,"97.15","13","32","n",".15"
"2761","114",2761,"114.15","2","1","t",".15"
"2762","127",2762,"127.15","1","2","t",".15"
"2763","191",2763,"191.15","9","32","t",".15"
"2764","3",2764,"3.15","3","0","n",".15"
"2765","1",2765,"1.15","1","0","n",".15"
"2766","162",2766,"162.15","8","8","t",".15"
"2767","143",2767,"143.15","3","4","t",".15"
"2768","83",2768,"83.15","13","16","n",".15"
"2769","63",2769,"63.15","7","8","n",".15"
"2770","186",2770,"186.15","4","32","t",".15"
"2771","148",2771,"148.15","8","4","t",".15"
"2772","116",2772,"116.15","4","1","t",".15"
"2773","185",2773,"185.15","3","32","t",".15"
"2774","144",2774,"144.15","4","4","t",".15"
"2775","105",2775,"105.15","7","0","t",".15"
"2776","149",2776,"149.15","9","4","t",".15"
"2777","23",2777,"23.15","9","1","n",".15"
"2778","77",2778,"77.15","7","16","n",".15"
"2779","34",2779,"34.15","6","2","n",".15"
"2780","85",2780,"85.15","1","32","n",".15"
"2781","57",2781,"57.15","1","8","n",".15"
"2782","168",2782,"168.15","14","8","t",".15"
"2783","131",2783,"131.15","5","2","t",".15"
"2784","109",2784,"109.15","11","0","t",".15"
"2785","166",2785,"166.15","12","8","t",".15"
"2786","87",2786,"87.15","3","32","n",".15"
"2787","137",2787,"137.15","11","2","t",".15"
"2788","50",2788,"50.15","8","4","n",".15"
"2789","126",2789,"126.15","14","1","t",".15"
"2790","18",2790,"18.15","4","1","n",".15"
"2791","61",2791,"61.15","5","8","n",".15"
"2792","72",2792,"72.15","2","16","n",".15"
"2793","160",2793,"160.15","6","8","t",".15"
"2794","2",2794,"2.15","2","0","n",".15"
"2795","44",2795,"44.15","2","4","n",".15"
"2796","132",2796,"132.15","6","2","t",".15"
"2797","82",2797,"82.15","12","16","n",".15"
"2798","16",2798,"16.15","2","1","n",".15"
"2799","187",2799,"187.15","5","32","t",".15"
"2800","86",2800,"86.15","2","32","n",".15"
"2801","88",2801,"88.15","4","32","n",".15"
"2802","56",2802,"56.15","14","4","n",".15"
"2803","103",2803,"103.15","5","0","t",".15"
"2804","95",2804,"95.15","11","32","n",".15"
"2805","120",2805,"120.15","8","1","t",".15"
"2806","123",2806,"123.15","11","1","t",".15"
"2807","192",2807,"192.15","10","32","t",".15"
"2808","142",2808,"142.15","2","4","t",".15"
"2809","180",2809,"180.15","12","16","t",".15"
"2810","36",2810,"36.15","8","2","n",".15"
"2811","170",2811,"170.15","2","16","t",".15"
"2812","99",2812,"99.15","1","0","t",".15"
"2813","175",2813,"175.15","7","16","t",".15"
"2814","78",2814,"78.15","8","16","n",".15"
"2815","51",2815,"51.15","9","4","n",".15"
"2816","74",2816,"74.15","4","16","n",".15"
"2817","125",2817,"125.15","13","1","t",".15"
"2818","100",2818,"100.15","2","0","t",".15"
"2819","45",2819,"45.15","3","4","n",".15"
"2820","153",2820,"153.15","13","4","t",".15"
"2821","174",2821,"174.15","6","16","t",".15"
"2822","161",2822,"161.15","7","8","t",".15"
"2823","178",2823,"178.15","10","16","t",".15"
"2824","177",2824,"177.15","9","16","t",".15"
"2825","172",2825,"172.15","4","16","t",".15"
"2826","22",2826,"22.15","8","1","n",".15"
"2827","58",2827,"58.15","2","8","n",".15"
"2828","155",2828,"155.15","1","8","t",".15"
"2829","150",2829,"150.15","10","4","t",".15"
"2830","164",2830,"164.15","10","8","t",".15"
"2831","147",2831,"147.15","7","4","t",".15"
"2832","128",2832,"128.15","2","2","t",".15"
"2833","196",2833,"196.15","14","32","t",".15"
"2834","48",2834,"48.15","6","4","n",".15"
"2835","5",2835,"5.15","5","0","n",".15"
"2836","65",2836,"65.15","9","8","n",".15"
"2837","92",2837,"92.15","8","32","n",".15"
"2838","32",2838,"32.15","4","2","n",".15"
"2839","9",2839,"9.15","9","0","n",".15"
"2840","11",2840,"11.15","11","0","n",".15"
"2841","71",2841,"71.15","1","16","n",".15"
"2842","140",2842,"140.15","14","2","t",".15"
"2843","35",2843,"35.15","7","2","n",".15"
"2844","41",2844,"41.15","13","2","n",".15"
"2845","181",2845,"181.15","13","16","t",".15"
"2846","4",2846,"4.15","4","0","n",".15"
"2847","91",2847,"91.15","7","32","n",".15"
"2848","104",2848,"104.15","6","0","t",".15"
"2849","98",2849,"98.15","14","32","n",".15"
"2850","26",2850,"26.15","12","1","n",".15"
"2851","145",2851,"145.15","5","4","t",".15"
"2852","115",2852,"115.15","3","1","t",".15"
"2853","117",2853,"117.15","5","1","t",".15"
"2854","64",2854,"64.15","8","8","n",".15"
"2855","184",2855,"184.15","2","32","t",".15"
"2856","163",2856,"163.15","9","8","t",".15"
"2857","43",2857,"43.15","1","4","n",".15"
"2858","42",2858,"42.15","14","2","n",".15"
"2859","119",2859,"119.15","7","1","t",".15"
"2860","39",2860,"39.15","11","2","n",".15"
"2861","121",2861,"121.15","9","1","t",".15"
"2862","73",2862,"73.15","3","16","n",".15"
"2863","52",2863,"52.15","10","4","n",".15"
"2864","31",2864,"31.15","3","2","n",".15"
"2865","15",2865,"15.15","1","1","n",".15"
"2866","152",2866,"152.15","12","4","t",".15"
"2867","8",2867,"8.15","8","0","n",".15"
"2868","59",2868,"59.15","3","8","n",".15"
"2869","55",2869,"55.15","13","4","n",".15"
"2870","182",2870,"182.15","14","16","t",".15"
"2871","17",2871,"17.15","3","1","n",".15"
"2872","7",2872,"7.15","7","0","n",".15"
"2873","101",2873,"101.15","3","0","t",".15"
"2874","154",2874,"154.15","14","4","t",".15"
"2875","54",2875,"54.15","12","4","n",".15"
"2876","110",2876,"110.15","12","0","t",".15"
"2877","190",2877,"190.15","8","32","t",".15"
"2878","139",2878,"139.15","13","2","t",".15"
"2879","136",2879,"136.15","10","2","t",".15"
"2880","89",2880,"89.15","5","32","n",".15"
"2881","169",2881,"169.15","1","16","t",".15"
"2882","67",2882,"67.15","11","8","n",".15"
"2883","124",2883,"124.15","12","1","t",".15"
"2884","134",2884,"134.15","8","2","t",".15"
"2885","135",2885,"135.15","9","2","t",".15"
"2886","93",2886,"93.15","9","32","n",".15"
"2887","122",2887,"122.15","10","1","t",".15"
"2888","158",2888,"158.15","4","8","t",".15"
"2889","75",2889,"75.15","5","16","n",".15"
"2890","129",2890,"129.15","3","2","t",".15"
"2891","10",2891,"10.15","10","0","n",".15"
"2892","69",2892,"69.15","13","8","n",".15"
"2893","76",2893,"76.15","6","16","n",".15"
"2894","102",2894,"102.15","4","0","t",".15"
"2895","179",2895,"179.15","11","16","t",".15"
"2896","28",2896,"28.15","14","1","n",".15"
"2897","106",2897,"106.15","8","0","t",".15"
"2898","81",2898,"81.15","11","16","n",".15"
"2899","118",2899,"118.15","6","1","t",".15"
"2900","193",2900,"193.15","11","32","t",".15"
"2901","37",2901,"37.15","9","2","n",".15"
"2902","173",2902,"173.15","5","16","t",".15"
"2903","96",2903,"96.15","12","32","n",".15"
"2904","70",2904,"70.15","14","8","n",".15"
"2905","12",2905,"12.15","12","0","n",".15"
"2906","107",2906,"107.15","9","0","t",".15"
"2907","6",2907,"6.15","6","0","n",".15"
"2908","138",2908,"138.15","12","2","t",".15"
"2909","40",2909,"40.15","12","2","n",".15"
"2910","66",2910,"66.15","10","8","n",".15"
"2911","113",2911,"113.15","1","1","t",".15"
"2912","111",2912,"111.15","13","0","t",".15"
"2913","194",2913,"194.15","12","32","t",".15"
"2914","176",2914,"176.15","8","16","t",".15"
"2915","80",2915,"80.15","10","16","n",".15"
"2916","33",2916,"33.15","5","2","n",".15"
"2917","13",2917,"13.15","13","0","n",".15"
"2918","90",2918,"90.15","6","32","n",".15"
"2919","14",2919,"14.15","14","0","n",".15"
"2920","27",2920,"27.15","13","1","n",".15"
"2921","30",2921,"30.15","2","2","n",".15"
"2922","165",2922,"165.15","11","8","t",".15"
"2923","159",2923,"159.15","5","8","t",".15"
"2924","25",2924,"25.15","11","1","n",".15"
"2925","68",2925,"68.15","12","8","n",".15"
"2926","130",2926,"130.15","4","2","t",".15"
"2927","189",2927,"189.15","7","32","t",".15"
"2928","20",2928,"20.15","6","1","n",".15"
"2929","108",2929,"108.15","10","0","t",".15"
"2930","167",2930,"167.15","13","8","t",".15"
"2931","24",2931,"24.15","10","1","n",".15"
"2932","195",2932,"195.15","13","32","t",".15"
"2933","157",2933,"157.15","3","8","t",".15"
"2934","62",2934,"62.15","6","8","n",".15"
"2935","38",2935,"38.15","10","2","n",".15"
"2936","46",2936,"46.15","4","4","n",".15"
"2937","60",2937,"60.15","4","8","n",".15"
"2938","19",2938,"19.15","5","1","n",".15"
"2939","183",2939,"183.15","1","32","t",".15"
"2940","84",2940,"84.15","14","16","n",".15"
"2941","101",2941,"101.16","3","0","t",".16"
"2942","99",2942,"99.16","1","0","t",".16"
"2943","44",2943,"44.16","2","4","n",".16"
"2944","11",2944,"11.16","11","0","n",".16"
"2945","152",2945,"152.16","12","4","t",".16"
"2946","147",2946,"147.16","7","4","t",".16"
"2947","29",2947,"29.16","1","2","n",".16"
"2948","47",2948,"47.16","5","4","n",".16"
"2949","58",2949,"58.16","2","8","n",".16"
"2950","67",2950,"67.16","11","8","n",".16"
"2951","19",2951,"19.16","5","1","n",".16"
"2952","27",2952,"27.16","13","1","n",".16"
"2953","24",2953,"24.16","10","1","n",".16"
"2954","80",2954,"80.16","10","16","n",".16"
"2955","96",2955,"96.16","12","32","n",".16"
"2956","165",2956,"165.16","11","8","t",".16"
"2957","64",2957,"64.16","8","8","n",".16"
"2958","82",2958,"82.16","12","16","n",".16"
"2959","33",2959,"33.16","5","2","n",".16"
"2960","191",2960,"191.16","9","32","t",".16"
"2961","77",2961,"77.16","7","16","n",".16"
"2962","32",2962,"32.16","4","2","n",".16"
"2963","56",2963,"56.16","14","4","n",".16"
"2964","54",2964,"54.16","12","4","n",".16"
"2965","180",2965,"180.16","12","16","t",".16"
"2966","8",2966,"8.16","8","0","n",".16"
"2967","92",2967,"92.16","8","32","n",".16"
"2968","87",2968,"87.16","3","32","n",".16"
"2969","176",2969,"176.16","8","16","t",".16"
"2970","31",2970,"31.16","3","2","n",".16"
"2971","196",2971,"196.16","14","32","t",".16"
"2972","98",2972,"98.16","14","32","n",".16"
"2973","128",2973,"128.16","2","2","t",".16"
"2974","5",2974,"5.16","5","0","n",".16"
"2975","163",2975,"163.16","9","8","t",".16"
"2976","90",2976,"90.16","6","32","n",".16"
"2977","35",2977,"35.16","7","2","n",".16"
"2978","188",2978,"188.16","6","32","t",".16"
"2979","129",2979,"129.16","3","2","t",".16"
"2980","51",2980,"51.16","9","4","n",".16"
"2981","124",2981,"124.16","12","1","t",".16"
"2982","111",2982,"111.16","13","0","t",".16"
"2983","133",2983,"133.16","7","2","t",".16"
"2984","21",2984,"21.16","7","1","n",".16"
"2985","93",2985,"93.16","9","32","n",".16"
"2986","127",2986,"127.16","1","2","t",".16"
"2987","53",2987,"53.16","11","4","n",".16"
"2988","112",2988,"112.16","14","0","t",".16"
"2989","46",2989,"46.16","4","4","n",".16"
"2990","110",2990,"110.16","12","0","t",".16"
"2991","118",2991,"118.16","6","1","t",".16"
"2992","189",2992,"189.16","7","32","t",".16"
"2993","116",2993,"116.16","4","1","t",".16"
"2994","102",2994,"102.16","4","0","t",".16"
"2995","37",2995,"37.16","9","2","n",".16"
"2996","170",2996,"170.16","2","16","t",".16"
"2997","117",2997,"117.16","5","1","t",".16"
"2998","73",2998,"73.16","3","16","n",".16"
"2999","60",2999,"60.16","4","8","n",".16"
"3000","76",3000,"76.16","6","16","n",".16"
"3001","172",3001,"172.16","4","16","t",".16"
"3002","17",3002,"17.16","3","1","n",".16"
"3003","100",3003,"100.16","2","0","t",".16"
"3004","131",3004,"131.16","5","2","t",".16"
"3005","153",3005,"153.16","13","4","t",".16"
"3006","52",3006,"52.16","10","4","n",".16"
"3007","88",3007,"88.16","4","32","n",".16"
"3008","136",3008,"136.16","10","2","t",".16"
"3009","151",3009,"151.16","11","4","t",".16"
"3010","39",3010,"39.16","11","2","n",".16"
"3011","178",3011,"178.16","10","16","t",".16"
"3012","94",3012,"94.16","10","32","n",".16"
"3013","3",3013,"3.16","3","0","n",".16"
"3014","140",3014,"140.16","14","2","t",".16"
"3015","72",3015,"72.16","2","16","n",".16"
"3016","146",3016,"146.16","6","4","t",".16"
"3017","177",3017,"177.16","9","16","t",".16"
"3018","28",3018,"28.16","14","1","n",".16"
"3019","160",3019,"160.16","6","8","t",".16"
"3020","161",3020,"161.16","7","8","t",".16"
"3021","57",3021,"57.16","1","8","n",".16"
"3022","134",3022,"134.16","8","2","t",".16"
"3023","62",3023,"62.16","6","8","n",".16"
"3024","30",3024,"30.16","2","2","n",".16"
"3025","162",3025,"162.16","8","8","t",".16"
"3026","106",3026,"106.16","8","0","t",".16"
"3027","148",3027,"148.16","8","4","t",".16"
"3028","155",3028,"155.16","1","8","t",".16"
"3029","186",3029,"186.16","4","32","t",".16"
"3030","23",3030,"23.16","9","1","n",".16"
"3031","126",3031,"126.16","14","1","t",".16"
"3032","84",3032,"84.16","14","16","n",".16"
"3033","122",3033,"122.16","10","1","t",".16"
"3034","156",3034,"156.16","2","8","t",".16"
"3035","45",3035,"45.16","3","4","n",".16"
"3036","130",3036,"130.16","4","2","t",".16"
"3037","120",3037,"120.16","8","1","t",".16"
"3038","91",3038,"91.16","7","32","n",".16"
"3039","79",3039,"79.16","9","16","n",".16"
"3040","185",3040,"185.16","3","32","t",".16"
"3041","13",3041,"13.16","13","0","n",".16"
"3042","61",3042,"61.16","5","8","n",".16"
"3043","95",3043,"95.16","11","32","n",".16"
"3044","135",3044,"135.16","9","2","t",".16"
"3045","182",3045,"182.16","14","16","t",".16"
"3046","36",3046,"36.16","8","2","n",".16"
"3047","139",3047,"139.16","13","2","t",".16"
"3048","171",3048,"171.16","3","16","t",".16"
"3049","86",3049,"86.16","2","32","n",".16"
"3050","78",3050,"78.16","8","16","n",".16"
"3051","109",3051,"109.16","11","0","t",".16"
"3052","125",3052,"125.16","13","1","t",".16"
"3053","142",3053,"142.16","2","4","t",".16"
"3054","143",3054,"143.16","3","4","t",".16"
"3055","97",3055,"97.16","13","32","n",".16"
"3056","157",3056,"157.16","3","8","t",".16"
"3057","187",3057,"187.16","5","32","t",".16"
"3058","158",3058,"158.16","4","8","t",".16"
"3059","113",3059,"113.16","1","1","t",".16"
"3060","16",3060,"16.16","2","1","n",".16"
"3061","69",3061,"69.16","13","8","n",".16"
"3062","168",3062,"168.16","14","8","t",".16"
"3063","14",3063,"14.16","14","0","n",".16"
"3064","164",3064,"164.16","10","8","t",".16"
"3065","49",3065,"49.16","7","4","n",".16"
"3066","105",3066,"105.16","7","0","t",".16"
"3067","74",3067,"74.16","4","16","n",".16"
"3068","183",3068,"183.16","1","32","t",".16"
"3069","123",3069,"123.16","11","1","t",".16"
"3070","9",3070,"9.16","9","0","n",".16"
"3071","40",3071,"40.16","12","2","n",".16"
"3072","137",3072,"137.16","11","2","t",".16"
"3073","50",3073,"50.16","8","4","n",".16"
"3074","174",3074,"174.16","6","16","t",".16"
"3075","179",3075,"179.16","11","16","t",".16"
"3076","22",3076,"22.16","8","1","n",".16"
"3077","169",3077,"169.16","1","16","t",".16"
"3078","103",3078,"103.16","5","0","t",".16"
"3079","10",3079,"10.16","10","0","n",".16"
"3080","144",3080,"144.16","4","4","t",".16"
"3081","6",3081,"6.16","6","0","n",".16"
"3082","108",3082,"108.16","10","0","t",".16"
"3083","20",3083,"20.16","6","1","n",".16"
"3084","145",3084,"145.16","5","4","t",".16"
"3085","193",3085,"193.16","11","32","t",".16"
"3086","138",3086,"138.16","12","2","t",".16"
"3087","71",3087,"71.16","1","16","n",".16"
"3088","2",3088,"2.16","2","0","n",".16"
"3089","25",3089,"25.16","11","1","n",".16"
"3090","42",3090,"42.16","14","2","n",".16"
"3091","34",3091,"34.16","6","2","n",".16"
"3092","167",3092,"167.16","13","8","t",".16"
"3093","75",3093,"75.16","5","16","n",".16"
"3094","119",3094,"119.16","7","1","t",".16"
"3095","65",3095,"65.16","9","8","n",".16"
"3096","15",3096,"15.16","1","1","n",".16"
"3097","190",3097,"190.16","8","32","t",".16"
"3098","63",3098,"63.16","7","8","n",".16"
"3099","55",3099,"55.16","13","4","n",".16"
"3100","115",3100,"115.16","3","1","t",".16"
"3101","107",3101,"107.16","9","0","t",".16"
"3102","26",3102,"26.16","12","1","n",".16"
"3103","38",3103,"38.16","10","2","n",".16"
"3104","18",3104,"18.16","4","1","n",".16"
"3105","149",3105,"149.16","9","4","t",".16"
"3106","12",3106,"12.16","12","0","n",".16"
"3107","68",3107,"68.16","12","8","n",".16"
"3108","175",3108,"175.16","7","16","t",".16"
"3109","7",3109,"7.16","7","0","n",".16"
"3110","184",3110,"184.16","2","32","t",".16"
"3111","154",3111,"154.16","14","4","t",".16"
"3112","41",3112,"41.16","13","2","n",".16"
"3113","194",3113,"194.16","12","32","t",".16"
"3114","181",3114,"181.16","13","16","t",".16"
"3115","166",3115,"166.16","12","8","t",".16"
"3116","66",3116,"66.16","10","8","n",".16"
"3117","89",3117,"89.16","5","32","n",".16"
"3118","114",3118,"114.16","2","1","t",".16"
"3119","121",3119,"121.16","9","1","t",".16"
"3120","85",3120,"85.16","1","32","n",".16"
"3121","83",3121,"83.16","13","16","n",".16"
"3122","4",3122,"4.16","4","0","n",".16"
"3123","192",3123,"192.16","10","32","t",".16"
"3124","104",3124,"104.16","6","0","t",".16"
"3125","1",3125,"1.16","1","0","n",".16"
"3126","150",3126,"150.16","10","4","t",".16"
"3127","48",3127,"48.16","6","4","n",".16"
"3128","173",3128,"173.16","5","16","t",".16"
