"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"19438","7196",19438,7196,"12","2","nn",".16"
"19439","3981",19439,3981,"5","2","tn",".9"
"19440","17357",19440,17357,"7","7","tt",".37"
"19441","21150",19441,21150,"8","7","tt",".45"
"19442","13557",19442,13557,"14","11","nt",".29"
"19443","3129",19443,3129,"13","6","nn",".7"
"19444","4373",19444,4373,"5","5","tt",".10"
"19445","22397",19445,22397,"6","4","nt",".48"
"19446","7628",19446,7628,"11","3","nn",".17"
"19447","611",19447,611,"9","8","nt",".2"
"19448","14680",19448,14680,"3","3","tt",".31"
"19449","21249",19449,21249,"9","5","tn",".45"
"19450","11599",19450,11599,"11","8","nt",".25"
"19451","20348",19451,20348,"11","2","tt",".43"
"19452","15303",19452,15303,"7","3","tt",".33"
"19453","20750",19453,20750,"12","11","tn",".44"
"19454","18466",19454,18466,"10","0","tt",".39"
"19455","529",19455,529,"4","3","nn",".2"
"19456","22872",19456,22872,"11","9","tt",".49"
"19457","15166",19457,15166,"6","5","nt",".32"
"19458","13980",19458,13980,"6","5","tt",".30"
"19459","12843",19459,12843,"6","6","nn",".27"
"19460","4975",19460,4975,"8","1","tn",".11"
"19461","14457",19461,14457,"7","3","tn",".31"
"19462","10968",19462,10968,"8","2","nn",".24"
"19463","1571",19463,1571,"14","11","tt",".4"
"19464","8450",19464,8450,"8","1","nt",".18"
"19465","19319",19465,19319,"12","0","tt",".41"
"19466","10486",19466,10486,"14","0","nn",".23"
"19467","22620",19467,22620,"14","1","nt",".48"
"19468","5326",19468,5326,"12","2","nt",".12"
"19469","4613",19469,4613,"10","5","tn",".10"
"19470","19015",19470,19015,"8","6","nt",".40"
"19471","4627",19471,4627,"10","3","tt",".10"
"19472","1487",19472,1487,"8","2","nt",".4"
"19473","776",19473,776,"13","0","nt",".2"
"19474","293",19474,293,"7","7","tt",".1"
"19475","3892",19475,3892,"5","4","tt",".9"
"19476","1887",19476,1887,"10","2","tn",".4"
"19477","13514",19477,13514,"7","0","nt",".29"
"19478","1250",19478,1250,"10","2","tn",".3"
"19479","15010",19479,15010,"12","9","nt",".32"
"19480","2316",19480,2316,"11","10","tt",".5"
"19481","15544",19481,15544,"14","14","nn",".33"
"19482","12371",19482,12371,"10","4","nt",".26"
"19483","20990",19483,20990,"12","0","nn",".45"
"19484","2574",19484,2574,"6","2","tt",".6"
"19485","16912",19485,16912,"7","0","tt",".36"
"19486","9068",19486,9068,"8","4","nn",".20"
"19487","18693",19487,18693,"13","6","nt",".40"
"19488","7703",19488,7703,"14","10","tn",".17"
"19489","13972",19489,13972,"4","4","nn",".30"
"19490","10503",19490,10503,"10","8","tt",".23"
"19491","2340",19491,2340,"13","7","tt",".5"
"19492","11386",19492,11386,"14","9","tt",".24"
"19493","3669",19493,3669,"9","5","tt",".8"
"19494","16412",19494,16412,"12","5","tn",".35"
"19495","13737",19495,13737,"7","7","tn",".29"
"19496","10889",19496,10889,"9","2","nn",".23"
"19497","2009",19497,2009,"8","7","nn",".5"
"19498","564",19498,564,"10","4","tn",".2"
"19499","7148",19499,7148,"12","3","nn",".16"
"19500","3426",19500,3426,"8","1","nn",".8"
"19501","11317",19501,11317,"4","3","nn",".24"
"19502","4429",19502,4429,"14","1","nn",".10"
"19503","17070",19503,17070,"8","6","tn",".36"
"19504","4375",19504,4375,"8","1","nt",".10"
"19505","5165",19505,5165,"7","5","nt",".11"
"19506","12474",19506,12474,"5","1","tt",".27"
"19507","8256",19507,8256,"4","4","tn",".18"
"19508","935",19508,935,"9","0","tn",".2"
"19509","17453",19509,17453,"12","5","nn",".37"
"19510","20385",19510,20385,"7","6","nt",".43"
"19511","8050",19511,8050,"2","2","nt",".17"
"19512","14900",19512,14900,"7","5","nt",".32"
"19513","21397",19513,21397,"13","3","nt",".45"
"19514","8843",19514,8843,"14","13","tt",".19"
"19515","9696",19515,9696,"8","2","nt",".21"
"19516","11353",19516,11353,"10","2","tt",".24"
"19517","2094",19517,2094,"8","6","nt",".5"
"19518","3126",19518,3126,"4","4","tn",".7"
"19519","20938",19519,20938,"14","9","tt",".44"
"19520","13837",19520,13837,"14","14","tn",".30"
"19521","18110",19521,18110,"6","0","tt",".39"
"19522","3544",19522,3544,"8","2","nt",".8"
"19523","16360",19523,16360,"8","0","tt",".35"
"19524","5482",19524,5482,"3","3","nt",".12"
"19525","106",19525,106,"13","13","nt",".1"
"19526","12321",19526,12321,"12","12","tt",".26"
"19527","21866",19527,21866,"5","4","tn",".46"
"19528","13519",19528,13519,"5","3","nn",".29"
"19529","11277",19529,11277,"14","11","tn",".24"
"19530","2908",19530,2908,"13","10","tn",".7"
"19531","10373",19531,10373,"8","7","tt",".22"
"19532","16981",19532,16981,"12","12","tt",".36"
"19533","4066",19533,4066,"7","1","tt",".9"
"19534","14885",19534,14885,"5","3","nt",".32"
"19535","12484",19535,12484,"13","0","nt",".27"
"19536","2772",19536,2772,"11","1","tn",".6"
"19537","5398",19537,5398,"4","3","nt",".12"
"19538","22074",19538,22074,"8","3","tt",".47"
"19539","10481",19539,10481,"11","2","nt",".23"
"19540","12870",19540,12870,"6","6","nt",".28"
"19541","4556",19541,4556,"5","2","tt",".10"
"19542","1120",19542,1120,"9","6","nt",".3"
"19543","6500",19543,6500,"4","0","tt",".14"
"19544","22796",19544,22796,"9","5","nn",".48"
"19545","10033",19545,10033,"7","1","tt",".22"
"19546","2212",19546,2212,"6","3","nn",".5"
"19547","13202",19547,13202,"3","0","nn",".28"
"19548","19512",19548,19512,"14","12","tn",".41"
"19549","3139",19549,3139,"12","4","nt",".7"
"19550","19889",19550,19889,"3","0","nn",".42"
"19551","1456",19551,1456,"10","0","nn",".4"
"19552","18965",19552,18965,"3","3","tn",".40"
"19553","18917",19553,18917,"5","1","tn",".40"
"19554","7588",19554,7588,"7","4","nt",".16"
"19555","21144",19555,21144,"4","2","tt",".45"
"19556","17685",19556,17685,"13","0","tn",".38"
"19557","12719",19557,12719,"3","1","nn",".27"
"19558","14461",19558,14461,"11","2","tn",".31"
"19559","4793",19559,4793,"11","4","nt",".11"
"19560","8692",19560,8692,"11","6","nn",".19"
"19561","14131",19561,14131,"14","4","nn",".30"
"19562","6830",19562,6830,"12","1","nn",".15"
"19563","6254",19563,6254,"13","10","nn",".14"
"19564","21059",19564,21059,"13","10","nt",".45"
"19565","14347",19565,14347,"10","4","tt",".31"
"19566","20032",19566,20032,"12","6","nn",".43"
"19567","3616",19567,3616,"8","5","tt",".8"
"19568","12728",19568,12728,"9","0","tt",".27"
"19569","13149",19569,13149,"9","5","nn",".28"
"19570","23639",19570,23639,"7","6","tn",".50"
"19571","6328",19571,6328,"5","5","nt",".14"
"19572","8867",19572,8867,"11","0","nn",".19"
"19573","12875",19573,12875,"12","5","tn",".28"
"19574","5302",19574,5302,"7","6","nt",".12"
"19575","15078",19575,15078,"4","0","tn",".32"
"19576","20876",19576,20876,"11","7","nn",".44"
"19577","16080",19577,16080,"13","11","tt",".34"
"19578","11137",19578,11137,"10","6","nt",".24"
"19579","11357",19579,11357,"8","8","nn",".24"
"19580","10202",19580,10202,"11","9","nn",".22"
"19581","14708",19581,14708,"9","2","nt",".31"
"19582","13351",19582,13351,"13","2","tn",".29"
"19583","6247",19583,6247,"7","3","nn",".14"
"19584","7204",19584,7204,"13","10","nt",".16"
"19585","21138",19585,21138,"9","0","tn",".45"
"19586","3152",19586,3152,"9","6","tt",".7"
"19587","23591",19587,23591,"12","10","tt",".50"
"19588","9395",19588,9395,"5","4","tt",".20"
"19589","20500",19589,20500,"12","2","nn",".44"
"19590","16973",19590,16973,"6","5","tn",".36"
"19591","12871",19591,12871,"12","0","tn",".28"
"19592","5068",19592,5068,"7","5","nn",".11"
"19593","3471",19593,3471,"12","2","nt",".8"
"19594","14337",19594,14337,"11","10","nn",".31"
"19595","23125",19595,23125,"9","4","tt",".49"
"19596","23454",19596,23454,"1","0","nn",".50"
"19597","3888",19597,3888,"12","5","nt",".9"
"19598","5316",19598,5316,"12","6","nn",".12"
"19599","8447",19599,8447,"10","9","nt",".18"
"19600","22160",19600,22160,"10","10","nn",".47"
"19601","11970",19601,11970,"13","4","tn",".26"
"19602","5895",19602,5895,"12","4","nt",".13"
"19603","15334",19603,15334,"2","2","nt",".33"
"19604","20929",19604,20929,"5","1","tt",".44"
"19605","14559",19605,14559,"8","2","tn",".31"
"19606","7143",19606,7143,"3","2","nn",".16"
"19607","10714",19607,10714,"14","14","tt",".23"
"19608","16733",19608,16733,"14","9","tt",".36"
"19609","3453",19609,3453,"12","8","tt",".8"
"19610","21719",19610,21719,"4","1","tn",".46"
"19611","14367",19611,14367,"13","5","tn",".31"
"19612","12915",19612,12915,"13","9","tt",".28"
"19613","21682",19613,21682,"13","10","tt",".46"
"19614","375",19614,375,"12","1","nt",".1"
"19615","9200",19615,9200,"13","8","tt",".20"
"19616","17912",19616,17912,"12","1","nt",".38"
"19617","2758",19617,2758,"13","13","nt",".6"
"19618","13969",19618,13969,"9","0","nn",".30"
"19619","19686",19619,19686,"4","0","tt",".42"
"19620","17614",19620,17614,"14","9","nn",".38"
"19621","19780",19621,19780,"2","2","nt",".42"
"19622","19056",19622,19056,"2","2","nt",".41"
"19623","4445",19623,4445,"14","5","nn",".10"
"19624","11831",19624,11831,"9","5","tt",".25"
"19625","8012",19625,8012,"3","1","nn",".17"
"19626","14285",19626,14285,"13","9","tn",".31"
"19627","10091",19627,10091,"8","0","tn",".22"
"19628","12581",19628,12581,"14","2","nt",".27"
"19629","22204",19629,22204,"6","6","nt",".47"
"19630","17755",19630,17755,"10","8","nn",".38"
"19631","1514",19631,1514,"14","1","tn",".4"
"19632","17800",19632,17800,"12","9","tn",".38"
"19633","23329",19633,23329,"12","6","tt",".50"
"19634","17101",19634,17101,"11","1","nt",".36"
"19635","12080",19635,12080,"8","0","nt",".26"
"19636","9390",19636,9390,"11","5","nt",".20"
"19637","19287",19637,19287,"10","6","nn",".41"
"19638","15686",19638,15686,"5","3","tt",".33"
"19639","2830",19639,2830,"13","9","tn",".6"
"19640","10272",19640,10272,"14","14","tn",".22"
"19641","17469",19641,17469,"12","5","tt",".37"
"19642","21336",19642,21336,"14","13","tt",".45"
"19643","18942",19643,18942,"14","6","nt",".40"
"19644","12771",19644,12771,"8","7","nt",".27"
"19645","13970",19645,13970,"12","6","nt",".30"
"19646","1669",19646,1669,"13","2","nt",".4"
"19647","15629",19647,15629,"8","4","nn",".33"
"19648","15071",19648,15071,"6","4","tn",".32"
"19649","18653",19649,18653,"5","1","nt",".40"
"19650","1815",19650,1815,"1","0","nt",".4"
"19651","2021",19651,2021,"5","4","nt",".5"
"19652","15630",19652,15630,"10","0","tt",".33"
"19653","8884",19653,8884,"8","5","tn",".19"
"19654","14581",19654,14581,"10","3","tt",".31"
"19655","6124",19655,6124,"7","0","tn",".13"
"19656","11774",19656,11774,"1","0","nn",".25"
"19657","23283",19657,23283,"13","1","nn",".49"
"19658","13906",19658,13906,"7","5","nn",".30"
"19659","8354",19659,8354,"9","4","tt",".18"
"19660","19416",19660,19416,"7","2","nn",".41"
"19661","4568",19661,4568,"14","11","tn",".10"
"19662","4912",19662,4912,"9","1","tn",".11"
"19663","15814",19663,15814,"10","5","tt",".34"
"19664","15443",19664,15443,"12","0","tn",".33"
"19665","625",19665,625,"3","1","nt",".2"
"19666","19281",19666,19281,"14","5","tn",".41"
"19667","15356",19667,15356,"7","6","tt",".33"
"19668","18760",19668,18760,"4","3","nn",".40"
"19669","2238",19669,2238,"12","5","nn",".5"
"19670","19915",19670,19915,"14","7","tt",".42"
"19671","6999",19671,6999,"7","2","nn",".15"
"19672","1699",19672,1699,"7","5","nt",".4"
"19673","18371",19673,18371,"4","4","tn",".39"
"19674","1868",19674,1868,"11","2","tt",".4"
"19675","17375",19675,17375,"1","0","nt",".37"
"19676","17583",19676,17583,"14","6","nn",".37"
"19677","14221",19677,14221,"2","2","nn",".30"
"19678","8257",19678,8257,"10","3","nt",".18"
"19679","16127",19679,16127,"13","5","nn",".34"
"19680","6297",19680,6297,"8","6","tt",".14"
"19681","1300",19681,1300,"6","4","tn",".3"
"19682","14857",19682,14857,"11","7","nt",".32"
"19683","5201",19683,5201,"14","8","nt",".11"
"19684","14346",19684,14346,"11","7","nt",".31"
"19685","2522",19685,2522,"9","7","nt",".6"
"19686","5464",19686,5464,"10","10","nn",".12"
"19687","22628",19687,22628,"10","0","nn",".48"
"19688","21606",19688,21606,"4","0","tn",".46"
"19689","1166",19689,1166,"13","8","tt",".3"
"19690","3555",19690,3555,"9","1","tn",".8"
"19691","2361",19691,2361,"5","1","nn",".5"
"19692","3495",19692,3495,"14","8","tn",".8"
"19693","21909",19693,21909,"11","7","nn",".47"
"19694","5365",19694,5365,"12","12","nt",".12"
"19695","22059",19695,22059,"14","9","nt",".47"
"19696","10343",19696,10343,"14","5","tn",".22"
"19697","2747",19697,2747,"8","1","tn",".6"
"19698","282",19698,282,"14","5","tn",".1"
"19699","15258",19699,15258,"12","4","nt",".33"
"19700","6852",19700,6852,"10","2","tt",".15"
"19701","18002",19701,18002,"14","14","nn",".38"
"19702","14160",19702,14160,"12","7","tn",".30"
"19703","11112",19703,11112,"13","11","tt",".24"
"19704","20326",19704,20326,"12","0","nn",".43"
"19705","3779",19705,3779,"10","4","tt",".8"
"19706","10230",19706,10230,"8","3","nn",".22"
"19707","5429",19707,5429,"14","14","tn",".12"
"19708","4209",19708,4209,"3","3","nt",".9"
"19709","1447",19709,1447,"13","4","tn",".4"
"19710","22496",19710,22496,"6","0","nt",".48"
"19711","6136",19711,6136,"6","3","nt",".13"
"19712","4995",19712,4995,"8","6","tn",".11"
"19713","22286",19713,22286,"8","4","tt",".47"
"19714","19184",19714,19184,"10","10","nn",".41"
"19715","8346",19715,8346,"10","7","tn",".18"
"19716","5689",19716,5689,"10","8","tn",".12"
"19717","8187",19717,8187,"12","0","nt",".18"
"19718","18634",19718,18634,"12","9","tt",".40"
"19719","23766",19719,23766,"11","8","nt",".50"
"19720","21412",19720,21412,"11","3","tn",".45"
"19721","9818",19721,9818,"13","6","tn",".21"
"19722","18324",19722,18324,"12","5","nn",".39"
"19723","13803",19723,13803,"11","8","tn",".29"
"19724","21154",19724,21154,"14","0","tt",".45"
"19725","119",19725,119,"7","0","tt",".1"
"19726","10844",19726,10844,"11","7","nn",".23"
"19727","19276",19727,19276,"11","0","tt",".41"
"19728","3769",19728,3769,"4","2","nn",".8"
"19729","23311",19729,23311,"10","9","tt",".49"
"19730","3715",19730,3715,"6","0","nt",".8"
"19731","10461",19731,10461,"6","2","nt",".22"
"19732","6271",19732,6271,"14","11","nn",".14"
"19733","2356",19733,2356,"10","2","nt",".5"
"19734","17415",19734,17415,"13","4","nt",".37"
"19735","22980",19735,22980,"8","1","nn",".49"
"19736","12223",19736,12223,"5","2","nn",".26"
"19737","14866",19737,14866,"5","5","nn",".32"
"19738","12102",19738,12102,"14","0","tt",".26"
"19739","2320",19739,2320,"4","0","tn",".5"
"19740","20777",19740,20777,"7","1","tn",".44"
"19741","17836",19741,17836,"3","0","nt",".38"
"19742","3899",19742,3899,"10","8","tt",".9"
"19743","127",19743,127,"12","11","tn",".1"
"19744","108",19744,108,"13","3","tt",".1"
"19745","6349",19745,6349,"2","1","tt",".14"
"19746","3785",19746,3785,"11","10","nn",".8"
"19747","5877",19747,5877,"12","10","tn",".13"
"19748","9371",19748,9371,"6","0","nt",".20"
"19749","2429",19749,2429,"5","4","tn",".6"
"19750","6694",19750,6694,"13","9","nt",".15"
"19751","9555",19751,9555,"12","2","tt",".21"
"19752","13284",19752,13284,"10","3","nt",".28"
"19753","246",19753,246,"14","11","tt",".1"
"19754","10003",19754,10003,"14","14","nt",".22"
"19755","16447",19755,16447,"11","2","tn",".35"
"19756","758",19756,758,"8","7","nt",".2"
"19757","881",19757,881,"12","6","tt",".2"
"19758","3119",19758,3119,"11","2","tt",".7"
"19759","955",19759,955,"9","2","nt",".3"
"19760","7704",19760,7704,"10","0","tt",".17"
"19761","21986",19761,21986,"13","6","tn",".47"
"19762","23717",19762,23717,"12","10","tn",".50"
"19763","3508",19763,3508,"14","13","nn",".8"
"19764","18950",19764,18950,"13","1","nt",".40"
"19765","20365",19765,20365,"11","0","nt",".43"
"19766","15144",19766,15144,"10","0","nt",".32"
"19767","14627",19767,14627,"9","2","tn",".31"
"19768","11012",19768,11012,"4","4","tn",".24"
"19769","3219",19769,3219,"11","1","nt",".7"
"19770","11620",19770,11620,"6","0","nn",".25"
"19771","11038",19771,11038,"12","0","nt",".24"
"19772","8183",19772,8183,"12","4","tt",".18"
"19773","2837",19773,2837,"14","7","nn",".6"
"19774","13530",19774,13530,"13","12","tn",".29"
"19775","17455",19775,17455,"7","2","nn",".37"
"19776","3350",19776,3350,"12","9","tn",".8"
"19777","20186",19777,20186,"8","5","tt",".43"
"19778","18209",19778,18209,"10","5","tn",".39"
"19779","14504",19779,14504,"14","7","tn",".31"
"19780","16529",19780,16529,"9","5","tt",".35"
"19781","16453",19781,16453,"6","5","tn",".35"
"19782","23148",19782,23148,"11","2","tn",".49"
"19783","16378",19783,16378,"11","7","tn",".35"
"19784","9035",19784,9035,"12","0","nt",".19"
"19785","16926",19785,16926,"13","12","nn",".36"
"19786","13786",19786,13786,"5","4","nn",".29"
"19787","13640",19787,13640,"8","7","tn",".29"
"19788","16361",19788,16361,"13","5","nn",".35"
"19789","16652",19789,16652,"7","5","tn",".35"
"19790","10547",19790,10547,"7","3","nt",".23"
"19791","14462",19791,14462,"14","6","tn",".31"
"19792","7938",19792,7938,"6","3","tn",".17"
"19793","13755",19793,13755,"14","11","nn",".29"
"19794","11433",19794,11433,"9","5","nt",".25"
"19795","12052",19795,12052,"14","5","tt",".26"
"19796","17768",19796,17768,"14","13","nn",".38"
"19797","16932",19797,16932,"13","8","nn",".36"
"19798","1871",19798,1871,"13","12","nt",".4"
"19799","4955",19799,4955,"7","4","nt",".11"
"19800","11383",19800,11383,"5","2","tt",".24"
"19801","12990",19801,12990,"5","2","nt",".28"
"19802","15061",19802,15061,"8","8","tt",".32"
"19803","5140",19803,5140,"12","2","tt",".11"
"19804","14410",19804,14410,"13","13","nn",".31"
"19805","2453",19805,2453,"14","4","tt",".6"
"19806","7173",19806,7173,"14","12","tt",".16"
"19807","20082",19807,20082,"12","8","tn",".43"
"19808","4347",19808,4347,"10","4","tt",".10"
"19809","18294",19809,18294,"12","5","tn",".39"
"19810","1050",19810,1050,"13","4","nt",".3"
"19811","17154",19811,17154,"4","2","tt",".37"
"19812","358",19812,358,"13","6","tn",".1"
"19813","14400",19813,14400,"7","1","tt",".31"
"19814","20504",19814,20504,"9","1","tt",".44"
"19815","10524",19815,10524,"8","2","tt",".23"
"19816","10592",19816,10592,"6","5","tn",".23"
"19817","20158",19817,20158,"3","3","nt",".43"
"19818","21754",19818,21754,"7","6","tn",".46"
"19819","2657",19819,2657,"4","0","tn",".6"
"19820","18378",19820,18378,"9","2","tn",".39"
"19821","18453",19821,18453,"14","12","tt",".39"
"19822","4265",19822,4265,"11","1","nt",".9"
"19823","22908",19823,22908,"6","5","nt",".49"
"19824","14397",19824,14397,"7","4","tn",".31"
"19825","11747",19825,11747,"14","0","nn",".25"
"19826","10147",19826,10147,"13","6","nn",".22"
"19827","4869",19827,4869,"13","4","tn",".11"
"19828","1215",19828,1215,"12","7","tt",".3"
"19829","12",19829,12,"14","7","nt",".1"
"19830","22043",19830,22043,"10","3","tn",".47"
"19831","21203",19831,21203,"4","3","nn",".45"
"19832","3748",19832,3748,"9","5","nn",".8"
"19833","14904",19833,14904,"14","13","nt",".32"
"19834","10859",19834,10859,"12","3","tn",".23"
"19835","11876",19835,11876,"5","1","nn",".25"
"19836","14955",19836,14955,"11","9","nt",".32"
"19837","4054",19837,4054,"2","2","nn",".9"
"19838","10828",19838,10828,"12","4","nt",".23"
"19839","13571",19839,13571,"12","4","nn",".29"
"19840","2223",19840,2223,"11","11","tt",".5"
"19841","3072",19841,3072,"14","14","tn",".7"
"19842","3958",19842,3958,"5","0","tt",".9"
"19843","5454",19843,5454,"12","4","tn",".12"
"19844","6153",19844,6153,"10","7","nn",".13"
"19845","13545",19845,13545,"9","7","nn",".29"
"19846","23127",19846,23127,"3","1","nt",".49"
"19847","16225",19847,16225,"6","1","tt",".35"
"19848","21570",19848,21570,"3","0","nt",".46"
"19849","9100",19849,9100,"13","6","tt",".20"
"19850","6810",19850,6810,"11","2","tn",".15"
"19851","14944",19851,14944,"4","2","nt",".32"
"19852","19401",19852,19401,"10","7","tn",".41"
"19853","21955",19853,21955,"7","2","nt",".47"
"19854","1268",19854,1268,"14","7","nt",".3"
"19855","13454",19855,13454,"8","2","tt",".29"
"19856","16366",19856,16366,"10","5","tn",".35"
"19857","8028",19857,8028,"7","5","tn",".17"
"19858","7250",19858,7250,"14","5","nt",".16"
"19859","20871",19859,20871,"13","9","nt",".44"
"19860","21042",19860,21042,"5","2","nt",".45"
"19861","8234",19861,8234,"8","6","tn",".18"
"19862","20809",19862,20809,"10","3","tt",".44"
"19863","11358",19863,11358,"7","0","nt",".24"
"19864","13457",19864,13457,"12","4","nt",".29"
"19865","18037",19865,18037,"10","9","tn",".38"
"19866","4514",19866,4514,"5","4","tt",".10"
"19867","3473",19867,3473,"7","5","tt",".8"
"19868","10166",19868,10166,"7","7","nt",".22"
"19869","12878",19869,12878,"12","12","nn",".28"
"19870","15087",19870,15087,"9","8","nn",".32"
"19871","9971",19871,9971,"5","3","nt",".21"
"19872","7248",19872,7248,"12","4","tn",".16"
"19873","16169",19873,16169,"3","0","tt",".34"
"19874","22488",19874,22488,"8","3","tt",".48"
"19875","7582",19875,7582,"12","9","nt",".16"
"19876","11810",19876,11810,"11","3","nn",".25"
"19877","23578",19877,23578,"8","8","nn",".50"
"19878","17962",19878,17962,"8","1","nn",".38"
"19879","12563",19879,12563,"6","3","tn",".27"
"19880","6947",19880,6947,"14","7","tn",".15"
"19881","14097",19881,14097,"12","12","tt",".30"
"19882","9253",19882,9253,"9","4","nn",".20"
"19883","41",19883,41,"8","0","tn",".1"
"19884","9272",19884,9272,"9","0","nt",".20"
"19885","11324",19885,11324,"12","3","tt",".24"
"19886","13933",19886,13933,"13","12","nn",".30"
"19887","3876",19887,3876,"8","5","nn",".9"
"19888","14897",19888,14897,"12","6","nn",".32"
"19889","15948",19889,15948,"13","12","tn",".34"
"19890","16585",19890,16585,"9","9","nn",".35"
"19891","4981",19891,4981,"13","5","tn",".11"
"19892","706",19892,706,"4","4","nt",".2"
"19893","3267",19893,3267,"6","2","tn",".7"
"19894","10406",19894,10406,"7","7","nn",".22"
"19895","1736",19895,1736,"11","2","nt",".4"
"19896","8651",19896,8651,"9","4","tt",".19"
"19897","12738",19897,12738,"2","0","tt",".27"
"19898","16354",19898,16354,"11","0","tt",".35"
"19899","14295",19899,14295,"14","8","tn",".31"
"19900","8052",19900,8052,"14","5","tt",".17"
"19901","21592",19901,21592,"10","5","tn",".46"
"19902","22370",19902,22370,"11","9","nt",".47"
"19903","23085",19903,23085,"5","4","tt",".49"
"19904","14832",19904,14832,"13","13","nn",".32"
"19905","21004",19905,21004,"13","7","nt",".45"
"19906","21166",19906,21166,"10","2","tt",".45"
"19907","8829",19907,8829,"13","5","tt",".19"
"19908","7487",19908,7487,"7","6","tt",".16"
"19909","7319",19909,7319,"13","5","nt",".16"
"19910","22539",19910,22539,"11","1","nt",".48"
"19911","3613",19911,3613,"14","5","tn",".8"
"19912","20824",19912,20824,"2","0","nn",".44"
"19913","8990",19913,8990,"10","10","tt",".19"
"19914","20364",19914,20364,"8","1","nt",".43"
"19915","14464",19915,14464,"14","13","tt",".31"
"19916","22867",19916,22867,"10","0","nt",".49"
"19917","8830",19917,8830,"14","12","nn",".19"
"19918","14231",19918,14231,"14","12","tn",".30"
"19919","12716",19919,12716,"9","9","nn",".27"
"19920","7077",19920,7077,"12","2","nt",".15"
"19921","18909",19921,18909,"13","11","nt",".40"
"19922","14997",19922,14997,"13","1","tt",".32"
"19923","13859",19923,13859,"14","14","nt",".30"
"19924","7000",19924,7000,"13","4","nt",".15"
"19925","11546",19925,11546,"11","3","tn",".25"
"19926","19362",19926,19362,"10","6","tt",".41"
"19927","22299",19927,22299,"12","3","nt",".47"
"19928","2882",19928,2882,"10","0","tt",".7"
"19929","12439",19929,12439,"10","0","nt",".27"
"19930","1930",19930,1930,"11","7","nt",".5"
"19931","7147",19931,7147,"10","5","nt",".16"
"19932","23710",19932,23710,"10","5","tn",".50"
"19933","7793",19933,7793,"8","3","nn",".17"
"19934","20377",19934,20377,"13","12","nn",".43"
"19935","20270",19935,20270,"13","0","tt",".43"
"19936","14084",19936,14084,"2","2","nt",".30"
"19937","19763",19937,19763,"1","0","tn",".42"
"19938","2165",19938,2165,"9","1","nn",".5"
"19939","20699",19939,20699,"8","4","tt",".44"
"19940","17306",19940,17306,"8","0","nt",".37"
"19941","22523",19941,22523,"14","0","tn",".48"
"19942","8099",19942,8099,"5","1","nn",".18"
"19943","19037",19943,19037,"11","5","nn",".40"
"19944","19679",19944,19679,"14","12","tt",".42"
"19945","20384",19945,20384,"13","3","nn",".43"
"19946","4614",19946,4614,"6","6","nt",".10"
"19947","2116",19947,2116,"10","4","tt",".5"
"19948","58",19948,58,"12","3","nt",".1"
"19949","4864",19949,4864,"5","0","nn",".11"
"19950","23203",19950,23203,"12","4","nt",".49"
"19951","10880",19951,10880,"12","5","nt",".23"
"19952","16106",19952,16106,"5","1","nt",".34"
"19953","22789",19953,22789,"11","7","nn",".48"
"19954","5164",19954,5164,"6","5","nt",".11"
"19955","4960",19955,4960,"13","5","nn",".11"
"19956","18343",19956,18343,"10","3","nt",".39"
"19957","21579",19957,21579,"5","3","nn",".46"
"19958","13407",19958,13407,"9","5","nn",".29"
"19959","11254",19959,11254,"5","3","tt",".24"
"19960","5671",19960,5671,"11","8","tt",".12"
"19961","16696",19961,16696,"5","4","nt",".36"
"19962","10187",19962,10187,"1","1","nn",".22"
"19963","22555",19963,22555,"10","8","nn",".48"
"19964","19090",19964,19090,"11","6","tn",".41"
"19965","18915",19965,18915,"1","0","nn",".40"
"19966","2151",19966,2151,"8","5","nn",".5"
"19967","3339",19967,3339,"14","1","tn",".8"
"19968","17239",19968,17239,"14","12","tn",".37"
"19969","14435",19969,14435,"14","3","tn",".31"
"19970","7733",19970,7733,"13","4","tt",".17"
"19971","7130",19971,7130,"8","5","nn",".15"
"19972","17589",19972,17589,"13","5","tn",".37"
"19973","5659",19973,5659,"11","6","nn",".12"
"19974","2903",19974,2903,"14","12","nt",".7"
"19975","14669",19975,14669,"14","11","nn",".31"
"19976","15846",19976,15846,"9","0","nt",".34"
"19977","15474",19977,15474,"9","9","nn",".33"
"19978","19000",19978,19000,"6","2","nt",".40"
"19979","9215",19979,9215,"11","7","nn",".20"
"19980","14831",19980,14831,"7","7","nt",".32"
"19981","4210",19981,4210,"7","0","tt",".9"
"19982","21950",19982,21950,"13","2","nn",".47"
"19983","20902",19983,20902,"11","8","tn",".44"
"19984","21258",19984,21258,"8","4","nt",".45"
"19985","10995",19985,10995,"10","10","nn",".24"
"19986","5613",19986,5613,"12","8","tn",".12"
"19987","15503",19987,15503,"13","7","tt",".33"
"19988","23695",19988,23695,"5","5","tn",".50"
"19989","11720",19989,11720,"5","4","tt",".25"
"19990","7338",19990,7338,"4","2","nt",".16"
"19991","2889",19991,2889,"10","4","tn",".7"
"19992","12946",19992,12946,"14","0","tn",".28"
"19993","13349",19993,13349,"10","2","tn",".29"
"19994","15237",19994,15237,"9","3","nt",".33"
"19995","13339",19995,13339,"10","5","tt",".29"
"19996","13333",19996,13333,"6","5","tt",".29"
"19997","19723",19997,19723,"13","4","nt",".42"
